Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP09,35,Female,Heritage,Simultaneous,23,0,0,0.416,24,1,30,12,12,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,1,1,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,11,3,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,6,6,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,16,8,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,2,11,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,12,13,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,7,16,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,3,21,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,13,23,1,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,8,26,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,18,28,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,4,31,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,14,33,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,9,36,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,19,38,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,5,41,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,15,43,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,10,46,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP10,28,Female,Heritage,Sequential,31,0,4,0,30,1,43,16,16,A,20,48,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,20,3,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,10,5,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,19,13,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,14,18,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,8,25,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,13,28,1,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,3,30,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,20,3,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,10,5,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,19,13,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,14,18,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,8,25,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,3,30,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,6,45,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP12,30,Male,Heritage,,18,0,7,0,35,4,,19,19,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,7,16,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,3,21,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,8,26,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,5,41,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,20,48,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,10,5,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,15,8,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,5,10,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,9,15,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,14,18,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,4,20,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,7,35,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,12,38,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,2,40,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,16,43,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,6,45,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,11,48,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,1,50,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,10,5,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,15,8,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,5,10,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,9,15,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,4,20,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,18,23,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,7,35,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,12,38,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,2,40,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,16,43,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,6,45,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,11,48,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,1,1,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,11,3,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,6,6,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,16,8,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,2,11,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,12,13,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,7,16,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,3,21,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,8,26,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,18,28,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,4,31,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,14,33,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,9,36,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,19,38,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,5,41,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,20,48,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,1,1,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
